3.479999923706054688e+01,2.768255996704101562e+01
3.050000000000000000e+01,2.747258758544921875e+01
3.520000076293945312e+01,2.733210754394531250e+01
3.379999923706054688e+01,2.739969253540039062e+01
3.085000038146972656e+01,2.771885490417480469e+01
3.529999923706054688e+01,2.787401962280273438e+01
3.209999847412109375e+01,2.783436393737792969e+01
3.259999847412109375e+01,2.743844985961914062e+01
3.229999923706054688e+01,2.697848701477050781e+01
4.650000000000000000e+01,2.790634346008300781e+01
4.070000076293945312e+01,2.776137161254882812e+01
4.890000152587890625e+01,2.807756805419921875e+01
4.370000076293945312e+01,2.769358825683593750e+01
4.490000152587890625e+01,2.771927642822265625e+01
4.134999847412109375e+01,2.801530647277832031e+01
4.579999923706054688e+01,2.835032081604003906e+01
4.409999847412109375e+01,2.782383918762207031e+01
4.579999923706054688e+01,2.888601875305175781e+01
4.490000152587890625e+01,2.819372558593750000e+01
4.840000152587890625e+01,2.803068923950195312e+01
4.300000000000000000e+01,2.782747268676757812e+01
4.479999923706054688e+01,2.761657142639160156e+01
4.640000152587890625e+01,2.799768066406250000e+01
4.370000076293945312e+01,2.864829063415527344e+01
4.309999847412109375e+01,2.871426391601562500e+01
4.390000152587890625e+01,2.743577957153320312e+01
4.809999847412109375e+01,2.818095207214355469e+01
4.370000076293945312e+01,2.771922874450683594e+01
4.520000076293945312e+01,2.747875404357910156e+01
4.309999847412109375e+01,2.813116455078125000e+01
4.209999847412109375e+01,2.762945175170898438e+01
4.829999923706054688e+01,2.886913299560546875e+01
4.390000152587890625e+01,2.804894828796386719e+01
4.200000000000000000e+01,2.753063201904296875e+01
4.790000152587890625e+01,2.775566482543945312e+01
4.709999847412109375e+01,2.804328536987304688e+01
4.879999923706054688e+01,2.841847991943359375e+01
4.779999923706054688e+01,2.881670570373535156e+01
4.309999847412109375e+01,2.862937164306640625e+01
4.829999923706054688e+01,2.856369018554687500e+01
4.829999923706054688e+01,2.770202064514160156e+01
4.540000152587890625e+01,2.809079742431640625e+01
4.109999847412109375e+01,2.770129585266113281e+01
4.350000000000000000e+01,2.792717742919921875e+01
4.790000152587890625e+01,2.844227600097656250e+01
4.659999847412109375e+01,2.757485580444335938e+01
4.079999923706054688e+01,2.779943084716796875e+01
4.559999847412109375e+01,2.877136993408203125e+01
4.400000000000000000e+01,2.763213348388671875e+01
4.000000000000000000e+01,2.790113639831542969e+01
4.479999923706054688e+01,2.727644348144531250e+01
4.640000152587890625e+01,2.764622688293457031e+01
4.129999923706054688e+01,2.817749404907226562e+01
4.690000152587890625e+01,2.748380088806152344e+01
2.700000000000000000e+01,2.556690406799316406e+01
2.670000076293945312e+01,2.541279983520507812e+01
2.270000076293945312e+01,2.545325660705566406e+01
2.839999961853027344e+01,2.560441207885742188e+01
2.370000076293945312e+01,2.559292411804199219e+01
2.689999961853027344e+01,2.539279365539550781e+01
2.670000076293945312e+01,2.565618133544921875e+01
2.500000000000000000e+01,2.546610069274902344e+01
2.889999961853027344e+01,2.505029487609863281e+01
2.120000076293945312e+01,2.517593383789062500e+01
2.020000076293945312e+01,2.528652000427246094e+01
2.200000000000000000e+01,2.567942428588867188e+01
2.279999923706054688e+01,2.530075263977050781e+01
2.720000076293945312e+01,2.559742164611816406e+01
2.789999961853027344e+01,2.559390258789062500e+01
2.800000000000000000e+01,2.549905014038085938e+01
2.079999923706054688e+01,2.532237625122070312e+01
2.289999961853027344e+01,2.535846328735351562e+01
2.100000000000000000e+01,2.534033775329589844e+01
2.579999923706054688e+01,2.538686752319335938e+01
2.370000076293945312e+01,2.539937591552734375e+01
2.420000076293945312e+01,2.533980560302734375e+01
2.670000076293945312e+01,2.520237731933593750e+01
2.089999961853027344e+01,2.552439117431640625e+01
2.789999961853027344e+01,2.543999481201171875e+01
2.539999961853027344e+01,2.544068908691406250e+01
2.789999961853027344e+01,2.555933380126953125e+01
2.370000076293945312e+01,2.598273086547851562e+01
2.500000000000000000e+01,2.530731964111328125e+01
2.029999923706054688e+01,2.562510108947753906e+01
2.820000076293945312e+01,2.586195182800292969e+01
2.150000000000000000e+01,2.600329208374023438e+01
2.200000000000000000e+01,2.550179672241210938e+01
2.070000076293945312e+01,2.519695281982421875e+01
2.470000076293945312e+01,2.532225990295410156e+01
2.400000000000000000e+01,2.527840614318847656e+01
2.650000000000000000e+01,2.593848037719726562e+01
2.279999923706054688e+01,2.569038200378417969e+01
2.129999923706054688e+01,2.516678619384765625e+01
2.610000038146972656e+01,2.593425559997558594e+01
2.789999961853027344e+01,2.519957351684570312e+01
2.839999961853027344e+01,2.542804336547851562e+01
2.150000000000000000e+01,2.537869453430175781e+01
2.050000000000000000e+01,2.542632293701171875e+01
2.689999961853027344e+01,2.524662780761718750e+01
2.370000076293945312e+01,2.554979896545410156e+01
2.120000076293945312e+01,2.595106124877929688e+01
2.689999961853027344e+01,2.551766204833984375e+01
2.050000000000000000e+01,2.571043777465820312e+01
2.020000076293945312e+01,2.542046546936035156e+01
2.820000076293945312e+01,2.557446479797363281e+01
2.729999923706054688e+01,2.519922256469726562e+01
2.889999961853027344e+01,2.550380325317382812e+01
2.750000000000000000e+01,2.546363067626953125e+01
2.529999923706054688e+01,2.553915405273437500e+01
2.279999923706054688e+01,2.555441665649414062e+01
2.500000000000000000e+01,2.534625244140625000e+01
2.300000000000000000e+01,2.544400024414062500e+01
2.750000000000000000e+01,2.556107711791992188e+01
2.200000000000000000e+01,2.541434097290039062e+01
2.689999961853027344e+01,2.524140357971191406e+01
2.200000000000000000e+01,2.527847671508789062e+01
2.670000076293945312e+01,2.518553543090820312e+01
2.100000000000000000e+01,2.568064689636230469e+01
2.079999923706054688e+01,2.569538879394531250e+01
2.500000000000000000e+01,2.538828277587890625e+01
2.150000000000000000e+01,2.563175582885742188e+01
2.520000076293945312e+01,2.547858810424804688e+01
2.370000076293945312e+01,2.520772171020507812e+01
2.610000038146972656e+01,2.516203117370605469e+01
2.589999961853027344e+01,2.521460723876953125e+01
2.620000076293945312e+01,2.538907241821289062e+01
2.300000000000000000e+01,2.519737625122070312e+01
2.439999961853027344e+01,2.571792602539062500e+01
2.850000000000000000e+01,2.518594551086425781e+01
2.370000076293945312e+01,2.547252273559570312e+01
2.700000000000000000e+01,2.605091094970703125e+01
2.820000076293945312e+01,2.575513458251953125e+01
2.220000076293945312e+01,2.548709297180175781e+01
2.400000000000000000e+01,2.589266204833984375e+01
2.100000000000000000e+01,2.555518150329589844e+01
2.829999923706054688e+01,2.535641860961914062e+01
2.770000076293945312e+01,2.544092559814453125e+01
2.210000038146972656e+01,2.535892105102539062e+01
2.889999961853027344e+01,2.511115646362304688e+01
2.500000000000000000e+01,2.550808715820312500e+01
2.050000000000000000e+01,2.522840118408203125e+01
2.820000076293945312e+01,2.526079559326171875e+01
2.150000000000000000e+01,2.520811653137207031e+01
2.870000076293945312e+01,2.518346786499023438e+01
2.079999923706054688e+01,2.535282707214355469e+01
2.370000076293945312e+01,2.527221107482910156e+01
2.810000038146972656e+01,2.515178108215332031e+01
2.000000000000000000e+01,2.557865142822265625e+01
2.050000000000000000e+01,2.544119644165039062e+01
2.770000076293945312e+01,2.538303756713867188e+01
2.100000000000000000e+01,2.556815719604492188e+01
2.429999923706054688e+01,2.547494506835937500e+01
2.239999961853027344e+01,2.566938209533691406e+01
2.610000038146972656e+01,2.522601318359375000e+01
2.750000000000000000e+01,2.546012115478515625e+01
2.560000038146972656e+01,2.534350776672363281e+01
2.360000038146972656e+01,2.515414619445800781e+01
2.020000076293945312e+01,2.536514091491699219e+01
2.420000076293945312e+01,2.511884689331054688e+01
2.660000038146972656e+01,2.532519340515136719e+01
2.139999961853027344e+01,2.533188247680664062e+01
2.350000000000000000e+01,2.533362388610839844e+01
2.100000000000000000e+01,2.535012435913085938e+01
2.320000076293945312e+01,2.540673446655273438e+01
2.129999923706054688e+01,2.524155426025390625e+01
2.020000076293945312e+01,2.553962135314941406e+01
2.370000076293945312e+01,2.540903282165527344e+01
2.420000076293945312e+01,2.593204498291015625e+01
2.150000000000000000e+01,2.540646362304687500e+01
2.379999923706054688e+01,2.550642967224121094e+01
2.889999961853027344e+01,2.523334121704101562e+01
2.029999923706054688e+01,2.529476737976074219e+01
2.120000076293945312e+01,2.557802963256835938e+01
2.129999923706054688e+01,2.539458465576171875e+01
2.129999923706054688e+01,2.506230354309082031e+01
2.150000000000000000e+01,2.548174476623535156e+01
2.050000000000000000e+01,2.542778968811035156e+01
2.360000038146972656e+01,2.507958793640136719e+01
2.279999923706054688e+01,2.543876457214355469e+01
2.139999961853027344e+01,2.570351028442382812e+01
2.129999923706054688e+01,2.518991470336914062e+01
2.370000076293945312e+01,2.524901390075683594e+01
3.200000000000000000e+01,2.535072326660156250e+01
3.179999923706054688e+01,2.552790069580078125e+01
3.570000076293945312e+01,2.567448043823242188e+01
3.060000038146972656e+01,2.553988265991210938e+01
3.010000038146972656e+01,2.549458312988281250e+01
3.200000000000000000e+01,2.547214889526367188e+01
3.270000076293945312e+01,2.596625518798828125e+01
3.490000152587890625e+01,2.534308242797851562e+01
3.640000152587890625e+01,2.530700874328613281e+01
3.029999923706054688e+01,2.583255386352539062e+01
3.709999847412109375e+01,2.580266571044921875e+01
3.390000152587890625e+01,2.559451675415039062e+01
3.470000076293945312e+01,2.549222755432128906e+01
3.000000000000000000e+01,2.623494720458984375e+01
3.179999923706054688e+01,2.550127029418945312e+01
3.010000038146972656e+01,2.551174163818359375e+01
3.370000076293945312e+01,2.536940193176269531e+01
3.390000152587890625e+01,2.556379318237304688e+01
3.570000076293945312e+01,2.551216697692871094e+01
3.370000076293945312e+01,2.547947120666503906e+01
3.709999847412109375e+01,2.610714530944824219e+01
3.200000000000000000e+01,2.517227554321289062e+01
3.060000038146972656e+01,2.521668624877929688e+01
3.490000152587890625e+01,2.558815383911132812e+01
3.729999923706054688e+01,2.538261795043945312e+01
3.120000076293945312e+01,2.549726867675781250e+01
3.550000000000000000e+01,2.556527328491210938e+01
3.129999923706054688e+01,2.565290451049804688e+01
3.100000000000000000e+01,2.517505264282226562e+01
3.490000152587890625e+01,2.537933158874511719e+01
3.340000152587890625e+01,2.570627212524414062e+01
3.070000076293945312e+01,2.589774131774902344e+01
3.800000000000000000e+01,2.566274452209472656e+01
3.300000000000000000e+01,2.541252326965332031e+01
3.829999923706054688e+01,2.519981384277343750e+01
3.659999847412109375e+01,2.588805580139160156e+01
3.270000076293945312e+01,2.577748870849609375e+01
3.529999923706054688e+01,2.570195770263671875e+01
3.079999923706054688e+01,2.535707664489746094e+01
3.470000076293945312e+01,2.533896827697753906e+01
3.340000152587890625e+01,2.544470977783203125e+01
3.379999923706054688e+01,2.551648712158203125e+01
3.060000038146972656e+01,2.530534934997558594e+01
3.659999847412109375e+01,2.613978958129882812e+01
3.540000152587890625e+01,2.603301239013671875e+01
3.650000000000000000e+01,2.525048446655273438e+01
3.709999847412109375e+01,2.529899215698242188e+01
4.870000076293945312e+01,2.566183090209960938e+01
4.079999923706054688e+01,2.541740226745605469e+01
4.159999847412109375e+01,2.522803878784179688e+01
4.679999923706054688e+01,2.534117126464843750e+01
4.529999923706054688e+01,2.539250373840332031e+01
4.529999923706054688e+01,2.540857315063476562e+01
4.409999847412109375e+01,2.537167930603027344e+01
4.350000000000000000e+01,2.515880203247070312e+01
4.600000000000000000e+01,2.523305320739746094e+01
4.679999923706054688e+01,2.526257324218750000e+01
4.870000076293945312e+01,2.543331527709960938e+01
4.520000076293945312e+01,2.528476333618164062e+01
4.840000152587890625e+01,2.525205993652343750e+01
4.529999923706054688e+01,2.534965133666992188e+01
4.670000076293945312e+01,2.535978317260742188e+01
4.640000152587890625e+01,2.545164489746093750e+01
4.409999847412109375e+01,2.533270072937011719e+01
4.850000000000000000e+01,2.535705184936523438e+01
4.409999847412109375e+01,2.533771896362304688e+01
2.075000000000000000e+01,2.684534454345703125e+01
2.570000076293945312e+01,2.677098274230957031e+01
2.129999923706054688e+01,2.723944664001464844e+01
2.275000000000000000e+01,2.662543487548828125e+01
2.375000000000000000e+01,2.677722930908203125e+01
2.629999923706054688e+01,2.655035781860351562e+01
2.895000076293945312e+01,2.652920913696289062e+01
2.314999961853027344e+01,2.727422714233398438e+01
2.145000076293945312e+01,2.643595123291015625e+01
2.795000076293945312e+01,2.682457160949707031e+01
2.089999961853027344e+01,2.681834030151367188e+01
2.760000038146972656e+01,2.686441040039062500e+01
2.420000076293945312e+01,2.643991851806640625e+01
2.220000076293945312e+01,2.663885688781738281e+01
2.529999923706054688e+01,2.847885513305664062e+01
2.875000000000000000e+01,2.753834915161132812e+01
2.895000076293945312e+01,2.719653320312500000e+01
2.510000038146972656e+01,2.735706710815429688e+01
2.285000038146972656e+01,2.709751701354980469e+01
2.504999923706054688e+01,2.662911224365234375e+01
2.754999923706054688e+01,2.649852561950683594e+01
2.414999961853027344e+01,2.729061126708984375e+01
2.510000038146972656e+01,2.731537246704101562e+01
3.254999923706054688e+01,2.684651565551757812e+01
3.089999961853027344e+01,2.713529586791992188e+01
3.329999923706054688e+01,2.662850570678710938e+01
3.164999961853027344e+01,2.669694709777832031e+01
3.315000152587890625e+01,2.737965774536132812e+01
3.164999961853027344e+01,2.645320892333984375e+01
3.000000000000000000e+01,2.787497520446777344e+01
3.095000076293945312e+01,2.657625579833984375e+01
3.570000076293945312e+01,2.683316612243652344e+01
3.000000000000000000e+01,2.758903503417968750e+01
3.020000076293945312e+01,2.683606338500976562e+01
3.884999847412109375e+01,2.727491378784179688e+01
4.340000152587890625e+01,2.700160408020019531e+01
4.509999847412109375e+01,2.679814910888671875e+01
4.075000000000000000e+01,2.688616561889648438e+01
4.495000076293945312e+01,2.673218536376953125e+01
4.859999847412109375e+01,2.691479492187500000e+01
4.800000000000000000e+01,2.706793594360351562e+01
4.700000000000000000e+01,2.684564971923828125e+01
4.079999923706054688e+01,2.737790870666503906e+01
4.050000000000000000e+01,2.734854316711425781e+01
4.584999847412109375e+01,2.681973648071289062e+01
4.459999847412109375e+01,2.669762802124023438e+01
2.720000076293945312e+01,2.777176666259765625e+01
2.310000038146972656e+01,2.800876045227050781e+01
2.010000038146972656e+01,2.760393905639648438e+01
2.560000038146972656e+01,2.793297958374023438e+01
2.720000076293945312e+01,2.795633125305175781e+01
2.670000076293945312e+01,2.790617370605468750e+01
2.650000000000000000e+01,2.820389747619628906e+01
2.560000038146972656e+01,2.772697830200195312e+01
2.639999961853027344e+01,2.780697059631347656e+01
2.879999923706054688e+01,2.794998550415039062e+01
2.189999961853027344e+01,2.769816207885742188e+01
2.450000000000000000e+01,2.792176437377929688e+01
2.179999923706054688e+01,2.757319068908691406e+01
2.400000000000000000e+01,2.818008422851562500e+01
2.100000000000000000e+01,2.716872596740722656e+01
2.670000076293945312e+01,2.732455062866210938e+01
2.060000038146972656e+01,2.823749351501464844e+01
2.200000000000000000e+01,2.775405502319335938e+01
2.220000076293945312e+01,2.733911323547363281e+01
2.150000000000000000e+01,2.762882232666015625e+01
2.460000038146972656e+01,2.783675765991210938e+01
2.050000000000000000e+01,2.682684326171875000e+01
2.789999961853027344e+01,2.783612823486328125e+01
2.529999923706054688e+01,2.750798034667968750e+01
2.739999961853027344e+01,2.819783592224121094e+01
2.700000000000000000e+01,2.811876106262207031e+01
2.529999923706054688e+01,2.775515365600585938e+01
2.100000000000000000e+01,2.807094955444335938e+01
2.120000076293945312e+01,2.809628105163574219e+01
2.860000038146972656e+01,2.837421798706054688e+01
2.089999961853027344e+01,2.726170539855957031e+01
2.879999923706054688e+01,2.806010437011718750e+01
2.889999961853027344e+01,2.821389007568359375e+01
2.029999923706054688e+01,2.767734718322753906e+01
2.860000038146972656e+01,2.760784912109375000e+01
2.189999961853027344e+01,2.802529525756835938e+01
2.210000038146972656e+01,2.752282142639160156e+01
2.289999961853027344e+01,2.807270431518554688e+01
2.100000000000000000e+01,2.819462776184082031e+01
2.560000038146972656e+01,2.780536651611328125e+01
2.170000076293945312e+01,2.811890220642089844e+01
2.220000076293945312e+01,2.760737800598144531e+01
2.429999923706054688e+01,2.800223159790039062e+01
2.489999961853027344e+01,2.789678573608398438e+01
2.200000000000000000e+01,2.783925247192382812e+01
2.460000038146972656e+01,2.756348800659179688e+01
2.379999923706054688e+01,2.691772460937500000e+01
2.400000000000000000e+01,2.841620826721191406e+01
2.589999961853027344e+01,2.778708839416503906e+01
2.160000038146972656e+01,2.811201477050781250e+01
2.879999923706054688e+01,2.763895034790039062e+01
2.770000076293945312e+01,2.780545043945312500e+01
2.279999923706054688e+01,2.802119064331054688e+01
2.010000038146972656e+01,2.750091743469238281e+01
2.379999923706054688e+01,2.834335136413574219e+01
2.250000000000000000e+01,2.776315116882324219e+01
2.660000038146972656e+01,2.656309509277343750e+01
2.310000038146972656e+01,2.803533172607421875e+01
2.800000000000000000e+01,2.800958251953125000e+01
2.460000038146972656e+01,2.781906127929687500e+01
2.439999961853027344e+01,2.656309509277343750e+01
2.660000038146972656e+01,2.782431983947753906e+01
2.029999923706054688e+01,2.800302505493164062e+01
2.270000076293945312e+01,2.829831886291503906e+01
2.020000076293945312e+01,2.744697761535644531e+01
2.050000000000000000e+01,2.812241172790527344e+01
2.670000076293945312e+01,2.802097129821777344e+01
2.020000076293945312e+01,2.787267494201660156e+01
2.010000038146972656e+01,2.754439163208007812e+01
2.350000000000000000e+01,2.819250869750976562e+01
2.050000000000000000e+01,2.802739143371582031e+01
2.420000076293945312e+01,2.780207443237304688e+01
2.110000038146972656e+01,2.795086288452148438e+01
2.810000038146972656e+01,2.824795913696289062e+01
2.570000076293945312e+01,2.768383789062500000e+01
2.329999923706054688e+01,2.762451171875000000e+01
2.570000076293945312e+01,2.769117546081542969e+01
2.250000000000000000e+01,2.656309509277343750e+01
2.900000000000000000e+01,2.832467269897460938e+01
2.870000076293945312e+01,2.860666847229003906e+01
2.700000000000000000e+01,2.802208328247070312e+01
2.229999923706054688e+01,2.826321792602539062e+01
2.479999923706054688e+01,2.765723419189453125e+01
2.500000000000000000e+01,2.787314605712890625e+01
2.589999961853027344e+01,2.732789802551269531e+01
2.460000038146972656e+01,2.792870712280273438e+01
2.770000076293945312e+01,2.780296325683593750e+01
2.170000076293945312e+01,2.792882537841796875e+01
2.079999923706054688e+01,2.832398986816406250e+01
2.050000000000000000e+01,2.765671157836914062e+01
2.710000038146972656e+01,2.768672180175781250e+01
2.029999923706054688e+01,2.773511886596679688e+01
2.260000038146972656e+01,2.758156585693359375e+01
2.020000076293945312e+01,2.779211616516113281e+01
2.170000076293945312e+01,2.759951400756835938e+01
2.070000076293945312e+01,2.819127655029296875e+01
2.320000076293945312e+01,2.748076629638671875e+01
2.460000038146972656e+01,2.787965774536132812e+01
2.289999961853027344e+01,2.727686119079589844e+01
2.639999961853027344e+01,2.839907836914062500e+01
2.160000038146972656e+01,2.806038284301757812e+01
2.139999961853027344e+01,2.794689941406250000e+01
2.379999923706054688e+01,2.825166130065917969e+01
2.670000076293945312e+01,2.786247253417968750e+01
2.829999923706054688e+01,2.756108093261718750e+01
2.060000038146972656e+01,2.745065116882324219e+01
2.379999923706054688e+01,2.786204528808593750e+01
2.110000038146972656e+01,2.815163040161132812e+01
2.789999961853027344e+01,2.742793655395507812e+01
2.489999961853027344e+01,2.832416152954101562e+01
2.050000000000000000e+01,2.673236846923828125e+01
2.210000038146972656e+01,2.775802612304687500e+01
2.210000038146972656e+01,2.846153259277343750e+01
2.189999961853027344e+01,2.798396301269531250e+01
2.470000076293945312e+01,2.752073287963867188e+01
2.789999961853027344e+01,2.752907752990722656e+01
2.070000076293945312e+01,2.772054862976074219e+01
2.339999961853027344e+01,2.775470733642578125e+01
2.810000038146972656e+01,2.837278556823730469e+01
2.900000000000000000e+01,2.751194190979003906e+01
2.570000076293945312e+01,2.792863845825195312e+01
2.170000076293945312e+01,2.801464462280273438e+01
2.270000076293945312e+01,2.797967147827148438e+01
2.179999923706054688e+01,2.764499855041503906e+01
2.410000038146972656e+01,2.811559486389160156e+01
3.809999847412109375e+01,2.710729980468750000e+01
3.520000076293945312e+01,2.744594192504882812e+01
3.600000000000000000e+01,2.787518692016601562e+01
3.089999961853027344e+01,2.773698425292968750e+01
3.270000076293945312e+01,2.867409896850585938e+01
3.290000152587890625e+01,2.739822006225585938e+01
3.220000076293945312e+01,2.794259834289550781e+01
3.220000076293945312e+01,2.791028213500976562e+01
3.039999961853027344e+01,2.806310653686523438e+01
3.420000076293945312e+01,2.777354049682617188e+01
3.829999923706054688e+01,2.807026672363281250e+01
3.300000000000000000e+01,2.815419578552246094e+01
3.139999961853027344e+01,2.844081497192382812e+01
3.870000076293945312e+01,2.788447189331054688e+01
3.060000038146972656e+01,2.851317405700683594e+01
3.450000000000000000e+01,2.815654754638671875e+01
3.529999923706054688e+01,2.843515014648437500e+01
3.429999923706054688e+01,2.816582870483398438e+01
3.829999923706054688e+01,2.804505920410156250e+01
3.820000076293945312e+01,2.820996093750000000e+01
3.529999923706054688e+01,2.795722961425781250e+01
3.089999961853027344e+01,2.833439826965332031e+01
3.779999923706054688e+01,2.719494056701660156e+01
3.509999847412109375e+01,2.748945808410644531e+01
